,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
20117,20118,50000.0,2,2,1,42,0.0,0.0,0.0,0.0,0.0,0.0,49624.0,49357.0,49366.0,49221.0,48848.0,47545.0,2100.0,2150.0,2200.0,2000.0,2000.0,3000.0,0.0
15237,15238,290000.0,2,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,53476.0,52089.0,49979.0,36439.0,33231.0,32131.0,2009.0,2569.0,1532.0,987.0,1002.0,1035.0,0.0
23597,23598,400000.0,2,2,2,43,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,15000.0,18400.0,15000.0,492.0,14926.0,7626.0,18400.0,15000.0,492.0,15000.0,7725.0,3000.0,0.0
22739,22740,140000.0,2,1,2,30,-1.0,0.0,0.0,0.0,0.0,0.0,13626.0,21399.0,27923.0,32330.0,33374.0,38588.0,8399.0,6923.0,5330.0,2074.0,5588.0,20290.0,0.0
15371,15372,360000.0,2,1,1,30,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,1191.0,23812.0,3155.0,-140.0,27994.0,1197.0,23931.0,3171.0,0.0,28134.0,8402.0,0.0
9245,9246,130000.0,2,2,2,33,0.0,0.0,-1.0,-1.0,-1.0,-1.0,7547.0,3773.0,4329.0,8638.0,2279.0,-1.0,1011.0,4345.0,9261.0,2285.0,0.0,338.0,0.0
8039,8040,240000.0,1,1,2,35,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,2761,160000.0,2,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,17742.0,12939.0,7035.0,4596.0,4635.0,2744.0,2000.0,1000.0,500.0,1000.0,1000.0,2000.0,0.0
7912,7913,180000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,95757.0,98098.0,101255.0,101341.0,98419.0,85259.0,3880.0,5114.0,3238.0,3401.0,2980.0,3000.0,0.0
15603,15604,20000.0,2,3,2,24,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0,0.0
23288,23289,160000.0,2,3,1,34,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,717.0,594.0,1217.0,697.0,650.0,691.0,597.0,1223.0,700.0,653.0,691.0,17.0,0.0
12819,12820,50000.0,2,2,3,47,2.0,2.0,2.0,2.0,2.0,0.0,37277.0,38383.0,38954.0,39618.0,38852.0,39553.0,2000.0,1500.0,1600.0,0.0,1500.0,3000.0,0.0
29023,29024,240000.0,2,2,1,29,0.0,0.0,0.0,0.0,0.0,0.0,81274.0,83030.0,84945.0,65601.0,66901.0,68086.0,3101.0,3385.0,2377.0,2387.0,2472.0,2475.0,0.0
5783,5784,10000.0,1,3,2,24,-1.0,-1.0,-1.0,0.0,0.0,0.0,6217.0,5082.0,5400.0,5012.0,1740.0,390.0,5112.0,5400.0,2.0,4.0,0.0,5039.0,0.0
9034,9035,360000.0,2,2,2,30,1.0,2.0,2.0,-1.0,-1.0,-2.0,7102.0,6922.0,1861.0,1457.0,-129.0,-2629.0,1893.0,0.0,1457.0,2500.0,326.0,0.0,0.0
13736,13737,30000.0,1,2,2,27,2.0,2.0,2.0,2.0,2.0,0.0,25465.0,29058.0,28236.0,29383.0,24131.0,26979.0,4000.0,0.0,2000.0,0.0,5000.0,2000.0,0.0
18662,18663,20000.0,2,2,1,27,0.0,0.0,0.0,-1.0,0.0,0.0,15939.0,17171.0,18005.0,1822.0,1316.0,1316.0,1500.0,1200.0,2000.0,0.0,0.0,0.0,0.0
7207,7208,200000.0,2,2,1,44,-1.0,2.0,-1.0,-1.0,0.0,0.0,500.0,500.0,61807.0,7849.0,14978.0,46333.0,0.0,61807.0,7849.0,10000.0,35000.0,10000.0,0.0
27632,27633,50000.0,2,1,2,23,0.0,0.0,2.0,0.0,0.0,0.0,9978.0,12493.0,10447.0,12247.0,9195.0,4995.0,3000.0,0.0,2020.0,0.0,100.0,2000.0,0.0
15349,15350,500000.0,2,3,1,48,-1.0,-1.0,0.0,0.0,0.0,-1.0,485.0,6342.0,6390.0,5477.0,1060.0,23726.0,6342.0,1228.0,1000.0,1060.0,23726.0,1084.0,0.0
4527,4528,60000.0,2,2,2,27,1.0,2.0,2.0,2.0,0.0,0.0,49099.0,49817.0,50406.0,47771.0,48803.0,52190.0,1800.0,1710.0,0.0,1800.0,4200.0,0.0,1.0
28356,28357,170000.0,2,2,2,43,0.0,0.0,0.0,0.0,0.0,0.0,136113.0,137722.0,139384.0,141314.0,139252.0,139205.0,7000.0,7000.0,7000.0,5100.0,5300.0,5030.0,0.0
20402,20403,80000.0,1,2,2,24,2.0,2.0,-2.0,-1.0,0.0,0.0,1430.0,0.0,0.0,872.0,22872.0,20641.0,0.0,0.0,872.0,22000.0,2002.0,2001.0,0.0
10783,10784,200000.0,2,1,1,24,0.0,0.0,0.0,0.0,0.0,0.0,156683.0,155336.0,156489.0,152357.0,150829.0,149851.0,5808.0,5382.0,5279.0,5389.0,7026.0,5258.0,0.0
29558,29559,200000.0,1,2,1,45,1.0,-1.0,0.0,0.0,0.0,0.0,-7.0,34137.0,33749.0,28355.0,29465.0,30885.0,34144.0,1492.0,1402.0,2002.0,2007.0,6163.0,0.0
18546,18547,150000.0,2,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,38494.0,38667.0,32794.0,30786.0,24250.0,20052.0,1516.0,1693.0,2007.0,1007.0,1000.0,1000.0,0.0
9790,9791,60000.0,1,2,2,23,0.0,0.0,2.0,2.0,-1.0,0.0,4553.0,7730.0,12944.0,-7511.0,12606.0,6540.0,3258.0,0.0,0.0,28000.0,2000.0,50.0,0.0
4991,4992,410000.0,2,2,1,50,0.0,0.0,0.0,0.0,0.0,0.0,246659.0,248934.0,246011.0,240845.0,213767.0,214410.0,11000.0,10000.0,7500.0,8000.0,8000.0,7000.0,0.0
6265,6266,90000.0,2,2,1,38,0.0,0.0,0.0,0.0,0.0,0.0,88758.0,89680.0,89876.0,49922.0,46302.0,45430.0,3900.0,3487.0,1629.0,4000.0,3000.0,813.0,0.0
15095,15096,500000.0,1,1,3,38,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10239,10240,60000.0,1,2,2,24,0.0,0.0,2.0,0.0,0.0,0.0,57480.0,60491.0,57187.0,57619.0,57033.0,58493.0,4207.0,1000.0,1690.0,1473.0,2354.0,2009.0,0.0
27768,27769,30000.0,2,1,2,22,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,8066.0,4869.0,3781.0,1991.0,3951.0,2612.0,4869.0,4000.0,1991.0,3951.0,2612.0,2668.0,0.0
18780,18781,400000.0,2,1,2,29,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1158.0,95.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
28021,28022,400000.0,2,1,2,29,-1.0,-1.0,0.0,0.0,0.0,0.0,5567.0,13011.0,22396.0,26359.0,41627.0,16709.0,13011.0,10001.0,5023.0,20150.0,5082.0,4134.0,0.0
29019,29020,200000.0,2,1,2,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9176,9177,30000.0,2,2,2,31,0.0,0.0,0.0,0.0,0.0,2.0,30589.0,31547.0,28734.0,27551.0,28836.0,11718.0,1488.0,1400.0,1300.0,3000.0,0.0,500.0,0.0
421,422,440000.0,2,1,2,29,0.0,0.0,0.0,0.0,0.0,0.0,169661.0,167199.0,158520.0,156977.0,157963.0,151936.0,8071.0,9021.0,7013.0,6013.0,6028.0,6010.0,0.0
25416,25417,300000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,53377.0,54984.0,56738.0,57282.0,58575.0,59653.0,2500.0,2640.0,2080.0,2246.0,2174.0,3000.0,0.0
15751,15752,20000.0,2,1,2,23,2.0,0.0,0.0,0.0,0.0,0.0,17476.0,18807.0,15784.0,19062.0,19444.0,20004.0,2000.0,1500.0,4300.0,624.0,800.0,600.0,1.0
6861,6862,210000.0,2,1,2,31,2.0,2.0,2.0,2.0,0.0,0.0,131297.0,128743.0,129104.0,125887.0,112439.0,104537.0,9735.0,4000.0,0.0,4000.0,3850.0,12203.0,1.0
5493,5494,60000.0,1,2,1,24,0.0,0.0,0.0,0.0,0.0,0.0,24608.0,18686.0,18571.0,18118.0,16179.0,12919.0,1400.0,1500.0,1295.0,3655.0,330.0,507.0,0.0
29751,29752,100000.0,1,3,1,30,0.0,0.0,0.0,2.0,0.0,0.0,50512.0,49374.0,51644.0,45920.0,21659.0,10861.0,2000.0,5138.0,75.0,1032.0,32.0,15127.0,0.0
4720,4721,410000.0,1,1,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10867.0,2719.0,0.0,11900.0,478.0,387.0,2719.0,0.0,11900.0,478.0,387.0,0.0,0.0
4528,4529,200000.0,2,3,2,31,0.0,0.0,2.0,2.0,2.0,2.0,167358.0,175635.0,174261.0,179026.0,181658.0,185523.0,11000.0,3000.0,7001.0,5000.0,6200.0,10007.0,0.0
11293,11294,120000.0,2,1,2,33,2.0,0.0,0.0,0.0,0.0,0.0,18653.0,19844.0,20908.0,21560.0,22214.0,22845.0,1500.0,1400.0,1000.0,1000.0,1000.0,2000.0,1.0
6950,6951,50000.0,2,3,2,27,0.0,0.0,0.0,2.0,2.0,2.0,41991.0,42736.0,45821.0,46767.0,45886.0,48701.0,1720.0,3805.0,2000.0,0.0,3581.0,0.0,0.0
21317,21318,150000.0,1,1,1,55,3.0,3.0,3.0,3.0,2.0,2.0,97719.0,99733.0,97297.0,98496.0,99683.0,101430.0,4500.0,0.0,3700.0,3700.0,3500.0,3000.0,1.0
14257,14258,90000.0,2,3,2,25,0.0,0.0,0.0,0.0,0.0,0.0,74818.0,57334.0,49899.0,37251.0,33061.0,30869.0,2400.0,1502.0,2006.0,1500.0,1500.0,1500.0,0.0
11287,11288,360000.0,1,2,1,32,0.0,0.0,0.0,-1.0,-1.0,0.0,7230.0,9835.0,8217.0,2963.0,15437.0,15722.0,5017.0,2041.0,2980.0,16038.0,8032.0,10095.0,0.0
8812,8813,70000.0,1,1,1,49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,2041.0,1261.0,2431.0,904.0,1801.0,2431.0,1261.0,2431.0,904.0,2191.0,0.0,1.0
23373,23374,140000.0,2,2,2,31,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,76.0,76.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0
16242,16243,360000.0,2,1,3,35,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3555.0,2570.0,0.0,0.0,0.0,6920.0,2570.0,0.0,0.0,0.0,6920.0,0.0,0.0
12336,12337,50000.0,1,2,1,38,0.0,0.0,0.0,0.0,0.0,0.0,22178.0,21976.0,21697.0,20683.0,19283.0,19965.0,1700.0,1650.0,850.0,700.0,1000.0,1000.0,0.0
1477,1478,50000.0,1,2,2,44,0.0,0.0,0.0,0.0,0.0,0.0,27560.0,19002.0,8542.0,8711.0,8893.0,9070.0,1159.0,1142.0,311.0,322.0,324.0,335.0,0.0
18792,18793,50000.0,2,2,1,29,0.0,0.0,0.0,0.0,0.0,0.0,82843.0,85305.0,86152.0,56250.0,57603.0,19336.0,4000.0,4000.0,2257.0,2000.0,2000.0,700.0,0.0
5718,5719,90000.0,1,2,1,41,-1.0,-1.0,0.0,0.0,0.0,0.0,-1750.0,76674.0,77974.0,80064.0,81747.0,86611.0,79786.0,2836.0,3657.0,2972.0,6228.0,0.0,0.0
23317,23318,300000.0,2,1,2,29,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18081,18082,100000.0,1,2,1,41,1.0,2.0,0.0,0.0,0.0,0.0,96310.0,78965.0,74289.0,70534.0,61450.0,65482.0,0.0,2600.0,6459.0,2500.0,5000.0,0.0,0.0
4711,4712,130000.0,2,3,1,42,0.0,0.0,0.0,0.0,0.0,0.0,127524.0,127839.0,128380.0,97713.0,96245.0,95779.0,5051.0,5101.0,3600.0,3501.0,3800.0,3412.0,0.0
10433,10434,50000.0,1,2,1,36,0.0,0.0,0.0,0.0,0.0,0.0,42150.0,44148.0,45333.0,27095.0,28508.0,28814.0,3000.0,3000.0,2000.0,2000.0,967.0,886.0,0.0
8634,8635,230000.0,1,2,2,27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,396.0,396.0,546.0,396.0,396.0,396.0,396.0,546.0,396.0,0.0
23744,23745,50000.0,2,2,1,55,0.0,0.0,0.0,0.0,0.0,0.0,23605.0,27856.0,16386.0,15511.0,15664.0,19761.0,5856.0,3386.0,5411.0,5664.0,5761.0,3866.0,0.0
6823,6824,90000.0,2,2,1,51,0.0,0.0,0.0,0.0,0.0,0.0,112577.0,105189.0,97048.0,88247.0,88564.0,90145.0,4000.0,3330.0,3087.0,3162.0,4496.0,4003.0,1.0
14085,14086,240000.0,2,2,2,39,1.0,2.0,0.0,0.0,0.0,0.0,228610.0,182982.0,150022.0,151787.0,154922.0,159113.0,0.0,7000.0,5000.0,5000.0,6000.0,6000.0,0.0
5072,5073,130000.0,2,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,126205.0,128064.0,131524.0,46445.0,44973.0,45578.0,4998.0,5946.0,1620.0,1623.0,1659.0,1749.0,0.0
21276,21277,50000.0,1,2,1,60,0.0,0.0,0.0,0.0,0.0,0.0,46344.0,41162.0,25245.0,25955.0,26470.0,27025.0,1389.0,1722.0,1432.0,947.0,981.0,985.0,0.0
6259,6260,80000.0,1,2,2,32,1.0,2.0,0.0,0.0,0.0,-2.0,82212.0,79682.0,28242.0,21400.0,0.0,0.0,7.0,1200.0,1408.0,0.0,0.0,0.0,0.0
10672,10673,70000.0,1,2,1,35,1.0,2.0,2.0,0.0,0.0,0.0,68375.0,71660.0,66948.0,30406.0,29128.0,23597.0,5000.0,0.0,1001.0,944.0,5000.0,5000.0,0.0
6846,6847,230000.0,2,1,2,26,2.0,-1.0,-1.0,-1.0,-1.0,0.0,363.0,363.0,363.0,372.0,1971.0,2566.0,363.0,363.0,372.0,1971.0,1000.0,865.0,0.0
18472,18473,160000.0,2,2,2,25,-1.0,-1.0,0.0,0.0,0.0,0.0,5536.0,15041.0,15877.0,12311.0,16270.0,7922.0,15046.0,4055.0,6000.0,7000.0,3000.0,1324.0,0.0
20659,20660,330000.0,1,2,1,32,2.0,2.0,2.0,2.0,0.0,0.0,60804.0,65779.0,66545.0,64877.0,66398.0,72113.0,6000.0,2400.0,0.0,2600.0,8758.0,2700.0,0.0
7323,7324,320000.0,1,1,1,43,0.0,0.0,0.0,0.0,0.0,0.0,110032.0,110045.0,112393.0,111541.0,114934.0,118228.0,4028.0,4000.0,5000.0,5000.0,5000.0,5000.0,0.0
24829,24830,90000.0,1,2,1,40,0.0,0.0,0.0,0.0,0.0,0.0,87190.0,86135.0,87247.0,88943.0,90961.0,44522.0,3068.0,3335.0,3319.0,3590.0,1368.0,1121.0,0.0
27238,27239,80000.0,1,3,2,42,0.0,0.0,2.0,0.0,0.0,0.0,11204.0,17587.0,17405.0,20207.0,23308.0,26406.0,6922.0,441.0,3450.0,3541.0,3545.0,3649.0,0.0
8125,8126,300000.0,2,2,1,50,0.0,0.0,0.0,0.0,0.0,0.0,23436.0,22055.0,18497.0,8426.0,11291.0,14449.0,1350.0,2008.0,301.0,3000.0,5000.0,5000.0,0.0
24105,24106,10000.0,1,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,5324.0,6509.0,7313.0,6469.0,6988.0,1100.0,1279.0,1083.0,500.0,1000.0,1000.0,0.0
17754,17755,370000.0,2,3,2,50,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,48303.0,129317.0,1364.0,0.0,,,,,,,,,
7308,7309,150000.0,2,1,2,30,-1.0,-1.0,-1.0,0.0,0.0,-1.0,7015.0,0.0,6700.0,6700.0,7427.0,13583.0,0.0,6700.0,0.0,727.0,13583.0,4973.0,0.0
1684,1685,120000.0,2,2,2,30,0.0,0.0,0.0,0.0,0.0,0.0,16812.0,17571.0,18013.0,18197.0,9032.0,11951.0,1358.0,1126.0,636.0,650.0,4000.0,1800.0,0.0
1364,1365,120000.0,1,1,1,46,0.0,0.0,2.0,2.0,2.0,2.0,14682.0,17325.0,17936.0,18536.0,19091.0,19629.0,3200.0,1200.0,1200.0,1000.0,1000.0,0.0,0.0
20617,20618,90000.0,1,1,2,29,0.0,0.0,0.0,0.0,0.0,2.0,47585.0,48575.0,49922.0,51290.0,56608.0,55576.0,1782.0,2129.0,2497.0,6815.0,0.0,4275.0,0.0
18417,18418,110000.0,2,2,1,24,1.0,1.0,-1.0,0.0,0.0,0.0,9787.0,-1256.0,65064.0,66102.0,54275.0,51791.0,5.0,68500.0,3114.0,4016.0,2000.0,2000.0,0.0
2749,2750,120000.0,1,1,1,43,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14997,14998,50000.0,1,2,2,24,0.0,0.0,-1.0,0.0,0.0,0.0,44687.0,39137.0,39877.0,28471.0,29309.0,28409.0,2138.0,44447.0,2202.0,2004.0,1202.0,1051.0,0.0
21480,21481,20000.0,2,2,1,24,-1.0,4.0,4.0,3.0,4.0,3.0,19915.0,19902.0,19299.0,20686.0,20073.0,19470.0,600.0,0.0,2000.0,0.0,0.0,0.0,1.0
21795,21796,110000.0,2,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,38152.0,39214.0,39981.0,41312.0,42028.0,42899.0,2000.0,1700.0,2000.0,1700.0,1700.0,2300.0,0.0
12236,12237,140000.0,1,1,1,49,2.0,0.0,0.0,0.0,0.0,0.0,136128.0,98337.0,60627.0,39760.0,40045.0,40865.0,4756.0,3600.0,1500.0,1300.0,1318.0,1307.0,1.0
21530,21531,60000.0,2,2,2,22,3.0,2.0,2.0,2.0,2.0,2.0,61558.0,59967.0,59693.0,39686.0,30077.0,30761.0,10.0,3616.0,301.0,2501.0,1300.0,0.0,1.0
19762,19763,100000.0,2,3,1,35,0.0,0.0,0.0,0.0,0.0,0.0,79277.0,80928.0,81284.0,71748.0,67577.0,68217.0,3580.0,3439.0,2474.0,2400.0,2500.0,2523.0,0.0
24867,24868,230000.0,1,2,1,35,0.0,0.0,0.0,0.0,0.0,-1.0,22472.0,20911.0,24408.0,8747.0,-1231.0,4771.0,1330.0,5000.0,3060.0,91.0,6002.0,0.0,0.0
5612,5613,100000.0,2,1,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1669.0,710.0,1824.0,1968.0,0.0,640.0,710.0,1824.0,1968.0,0.0,640.0,0.0,0.0
22285,22286,30000.0,2,3,1,29,1.0,2.0,2.0,2.0,2.0,2.0,27705.0,28452.0,29693.0,30206.0,30309.0,28218.0,1500.0,2000.0,1500.0,1044.0,0.0,2000.0,1.0
15303,15304,140000.0,2,3,1,41,0.0,0.0,0.0,0.0,0.0,0.0,114133.0,122191.0,128069.0,103319.0,105702.0,108619.0,10000.0,8000.0,5000.0,4000.0,4520.0,6000.0,1.0
15034,15035,50000.0,1,1,2,39,0.0,0.0,0.0,2.0,0.0,0.0,33307.0,38730.0,50694.0,49483.0,17299.0,17959.0,6000.0,13000.0,0.0,1000.0,1000.0,2000.0,1.0
17432,17433,100000.0,2,2,2,35,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1046.0,2700.0,2187.0,678.0,2040.0,944.0,2702.0,2187.0,678.0,2040.0,0.0,0.0,0.0
14495,14496,360000.0,2,3,1,42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9152.0,6329.0,21830.0,5469.0,9057.0,312.0,6361.0,22236.0,5682.0,9147.0,313.0,6548.0,0.0
9324,9325,80000.0,2,1,1,47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15739.0,17253.0,35369.0,18351.0,14249.0,10637.0,17253.0,35369.0,18351.0,14249.0,10637.0,12331.0,0.0
28517,28518,150000.0,2,2,2,34,0.0,0.0,0.0,0.0,0.0,0.0,39883.0,34983.0,23772.0,20410.0,14818.0,7565.0,2068.0,1331.0,1029.0,353.0,208.0,20711.0,0.0
17281,17282,20000.0,2,3,2,39,0.0,0.0,0.0,2.0,2.0,3.0,8720.0,12241.0,16020.0,16457.0,20906.0,20289.0,4000.0,4000.0,1000.0,4750.0,0.0,600.0,1.0
26975,26976,180000.0,1,2,2,28,1.0,1.0,-2.0,-2.0,-2.0,-1.0,23638.0,-46.0,-46.0,-46.0,-46.0,1154.0,3000.0,0.0,0.0,0.0,1200.0,44338.0,0.0
20329,20330,80000.0,2,2,2,60,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,577.0,494.0,438.0,387.0,246.0,939.0,500.0,438.0,387.0,246.0,939.0,350.0,0.0
1768,1769,200000.0,1,1,2,27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4890.0,3630.0,4882.0,10955.0,10435.0,1665.0,3630.0,4882.0,11034.0,10435.0,1665.0,3765.0,0.0
941,942,50000.0,1,2,1,44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0.0
24950,24951,50000.0,1,2,1,35,1.0,2.0,0.0,0.0,2.0,0.0,45442.0,44411.0,45596.0,48089.0,46790.0,46982.0,0.0,1900.0,3300.0,0.0,1558.0,1833.0,0.0
25171,25172,50000.0,2,1,2,22,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,6881.0,8127.0,8763.0,8956.0,4224.0,1118.0,1364.0,1000.0,193.0,89.0,54.0,0.0
5639,5640,130000.0,1,2,2,42,0.0,0.0,0.0,0.0,0.0,0.0,83521.0,84373.0,86004.0,87718.0,90720.0,87851.0,3087.0,3059.0,3080.0,4355.0,3323.0,3192.0,0.0
7615,7616,30000.0,2,3,2,23,0.0,0.0,0.0,0.0,-1.0,-1.0,2277.0,3158.0,4080.0,5080.0,150.0,178.0,1078.0,1000.0,1000.0,150.0,178.0,300.0,0.0
28094,28095,300000.0,2,3,1,46,0.0,0.0,0.0,-1.0,0.0,0.0,147289.0,150201.0,-3699.0,4142.0,1700.0,0.0,10000.0,0.0,10005.0,0.0,0.0,0.0,0.0
5343,5344,10000.0,1,3,2,31,0.0,0.0,2.0,0.0,0.0,0.0,10119.0,10188.0,9089.0,9271.0,9618.0,8516.0,3000.0,0.0,295.0,459.0,1500.0,2000.0,0.0
9389,9390,40000.0,1,2,2,26,1.0,2.0,2.0,2.0,2.0,2.0,39826.0,40690.0,32183.0,38897.0,40234.0,40536.0,1900.0,390.0,8000.0,2500.0,1500.0,0.0,0.0
10745,10746,220000.0,1,2,2,44,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,9880.0,10542.0,10903.0,10981.0,9931.0,5000.0,1147.0,508.0,374.0,384.0,1008.0,0.0
15058,15059,200000.0,1,2,2,33,0.0,0.0,0.0,0.0,0.0,0.0,154000.0,155392.0,76667.0,151434.0,49407.0,51636.0,5000.0,5000.0,88300.0,5000.0,3000.0,2000.0,1.0
10483,10484,110000.0,1,3,1,43,-1.0,-1.0,-1.0,0.0,0.0,0.0,390.0,5050.0,63032.0,33228.0,31073.0,25035.0,5050.0,63032.0,1100.0,1100.0,1000.0,1000.0,0.0
16825,16826,100000.0,1,2,2,44,0.0,0.0,0.0,-1.0,-1.0,0.0,20439.0,6882.0,2456.0,1537.0,1642.0,110.0,1068.0,1007.0,1741.0,1646.0,100.0,0.0,1.0
2353,2354,180000.0,2,1,2,32,0.0,-1.0,0.0,0.0,0.0,-1.0,64008.0,3414.0,3844.0,5344.0,4000.0,10395.0,3414.0,1500.0,1500.0,0.0,10395.0,3600.0,0.0
2504,2505,180000.0,1,2,2,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.0,30404.0,0.0,880.0,150.0,430.0,30404.0,0.0,880.0,150.0,430.0,747.0,0.0
15549,15550,360000.0,1,1,1,33,0.0,0.0,0.0,0.0,0.0,0.0,21936.0,35331.0,30580.0,34985.0,39585.0,49735.0,14000.0,5000.0,5000.0,5000.0,10150.0,60000.0,0.0
12994,12995,110000.0,1,1,2,29,0.0,0.0,0.0,0.0,0.0,0.0,109241.0,109833.0,108778.0,74692.0,77912.0,49264.0,5209.0,3009.0,1494.0,3220.0,2004.0,72677.0,0.0
999,1000,120000.0,1,2,2,25,2.0,2.0,0.0,0.0,0.0,0.0,113348.0,110119.0,111700.0,83858.0,86434.0,88802.0,0.0,5000.0,3158.0,3934.0,3802.0,2000.0,0.0
10116,10117,110000.0,2,3,1,48,1.0,2.0,0.0,0.0,0.0,2.0,35341.0,24107.0,34090.0,24843.0,18105.0,16952.0,0.0,11412.0,739.0,1560.0,0.0,691.0,1.0
18901,18902,110000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,112938.0,113331.0,108567.0,110772.0,111946.0,111853.0,6000.0,5500.0,5500.0,4500.0,4400.0,4400.0,0.0
13894,13895,300000.0,2,2,1,39,0.0,0.0,0.0,0.0,0.0,0.0,145138.0,148586.0,151878.0,123417.0,104922.0,107005.0,5785.0,6163.0,4728.0,3811.0,3830.0,3970.0,0.0
22165,22166,50000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,49959.0,47675.0,48349.0,46192.0,45272.0,46230.0,2100.0,2426.0,2100.0,1600.0,2000.0,1900.0,0.0
7536,7537,300000.0,1,2,1,32,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2884.0,1706.0,2960.0,579.0,0.0,0.0,1706.0,2964.0,579.0,0.0,0.0,2937.0,1.0
20900,20901,200000.0,1,1,2,28,0.0,0.0,0.0,0.0,0.0,0.0,87390.0,115312.0,142912.0,161874.0,176431.0,180153.0,30002.0,30002.0,21876.0,16433.0,5661.0,5349.0,0.0
9830,9831,240000.0,1,2,2,54,-1.0,-1.0,-1.0,0.0,-1.0,2.0,7832.0,64445.0,11680.0,4060.0,17903.0,15961.0,64461.0,11680.0,0.0,17964.0,61.0,620.0,0.0
5651,5652,20000.0,2,2,2,27,-1.0,2.0,-1.0,2.0,0.0,0.0,226.0,226.0,4294.0,2863.0,1583.0,1320.0,0.0,4294.0,0.0,0.0,150.0,0.0,0.0
6120,6121,70000.0,2,2,1,27,2.0,0.0,0.0,0.0,0.0,0.0,76062.0,73367.0,70935.0,52943.0,50971.0,50681.0,3000.0,3500.0,5450.0,5900.0,3100.0,2650.0,1.0
459,460,70000.0,1,2,1,48,0.0,0.0,0.0,0.0,0.0,-1.0,50927.0,39883.0,32017.0,17630.0,9730.0,6400.0,2100.0,1217.0,500.0,0.0,6400.0,4590.0,1.0
11615,11616,50000.0,2,2,2,26,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,390.0,390.0,0.0,780.0,0.0,0.0,390.0,0.0,780.0,0.0,0.0,0.0,1.0
